SEATS,PASSENGERS,DISTANCE,CARRIER,ORIGIN,DEST,AIRCRAFT_TYPE,AIRCRAFT_CONFIG,MONTH
0.0,0.0,43.0,7S,OTZ,ORV,412,2,1
0.0,0.0,43.0,7S,OTZ,ORV,412,2,2
0.0,0.0,43.0,7S,OTZ,ORV,412,2,3
0.0,0.0,43.0,7S,OTZ,ORV,412,2,4
0.0,0.0,43.0,7S,OTZ,ORV,412,2,5
0.0,0.0,43.0,7S,OTZ,ORV,412,2,6
0.0,0.0,43.0,7S,OTZ,ORV,412,2,7
0.0,0.0,43.0,7S,OTZ,ORV,412,2,8
0.0,0.0,43.0,7S,OTZ,ORV,412,2,9
0.0,0.0,43.0,7S,OTZ,ORV,412,2,10
0.0,0.0,43.0,7S,OTZ,ORV,412,2,11
0.0,0.0,43.0,7S,OTZ,ORV,412,2,12
0.0,0.0,43.0,7S,WTK,KVL,412,2,5
0.0,0.0,43.0,7S,WTK,KVL,412,2,8
0.0,0.0,43.0,7S,WTK,KVL,412,2,9
0.0,0.0,43.0,8V,GAL,RBY,35,1,11
0.0,0.0,43.0,FX,DDC,GCK,416,2,3
0.0,0.0,43.0,FX,SDY,XWA,416,2,8
0.0,0.0,43.0,FX,UXK,OAK,416,2,1
0.0,0.0,43.0,FX,UXK,OAK,416,2,2
0.0,0.0,43.0,FX,UXK,OAK,416,2,3
0.0,0.0,43.0,FX,UXK,OAK,416,2,4
0.0,0.0,43.0,FX,UXK,OAK,416,2,5
0.0,0.0,43.0,FX,UXK,OAK,416,2,6
0.0,0.0,43.0,FX,UXK,OAK,416,2,7
0.0,0.0,43.0,FX,UXK,OAK,416,2,8
0.0,0.0,43.0,FX,UXK,OAK,416,2,9
0.0,0.0,43.0,FX,UXK,OAK,416,2,10
0.0,0.0,43.0,FX,UXK,OAK,416,2,11
0.0,0.0,43.0,FX,UXK,OAK,416,2,12
0.0,0.0,43.0,KO,AKN,EGX,405,2,5
0.0,0.0,43.0,KO,AKN,EGX,405,2,6
0.0,0.0,43.0,KO,AKN,EGX,405,2,7
0.0,0.0,43.0,KO,AKN,EGX,405,2,8
0.0,0.0,43.0,KO,EGX,AKN,405,2,7
0.0,0.0,43.0,KO,EGX,AKN,405,2,8
0.0,0.0,44.0,7S,MLL,KSM,412,2,2
0.0,0.0,44.0,7S,ZNC,ANI,412,2,7
0.0,0.0,45.0,5X,BUR,ONT,691,2,12
0.0,0.0,45.0,5X,ONT,BUR,622,2,3
0.0,0.0,45.0,5X,ONT,BUR,691,2,2
0.0,0.0,45.0,7S,GNU,KWN,412,2,3
0.0,0.0,45.0,7S,GNU,KWN,412,2,6
0.0,0.0,45.0,7S,GNU,KWN,412,2,7
0.0,0.0,45.0,7S,GNU,KWN,412,2,10
0.0,0.0,45.0,7S,KOT,AUK,412,2,2
0.0,0.0,45.0,7S,KOT,AUK,412,2,9
0.0,0.0,45.0,7S,KWN,GNU,412,2,8
0.0,0.0,45.0,7S,KWN,GNU,412,2,9
0.0,0.0,45.0,9K,BOS,PVC,125,1,12
0.0,0.0,45.0,9K,PVC,BOS,125,1,12
0.0,0.0,45.0,DL,IAD,BWI,622,1,8
0.0,0.0,45.0,EM,C01,SBA,421,2,12
0.0,0.0,45.0,F4,STT,STX,489,1,1
0.0,0.0,45.0,F4,STT,STX,489,1,2
0.0,0.0,45.0,F4,STX,STT,489,1,1
0.0,0.0,45.0,F4,STX,STT,489,1,2
0.0,0.0,45.0,F4,STX,STT,489,1,3
0.0,0.0,45.0,FX,BOS,MHT,622,2,11
0.0,0.0,45.0,FX,BOS,MHT,626,2,5
0.0,0.0,45.0,FX,BWI,IAD,416,2,2
0.0,0.0,45.0,FX,IAD,BWI,416,2,11
0.0,0.0,45.0,FX,MHT,BOS,622,2,11
0.0,0.0,45.0,FX,ONT,BUR,691,2,1
0.0,0.0,45.0,FX,STT,STX,110,2,7
0.0,0.0,45.0,FX,STX,STT,110,2,5
0.0,0.0,45.0,L2,A20,UUK,556,2,10
0.0,0.0,45.0,L2,A20,UUK,556,2,11
0.0,0.0,45.0,L2,A20,UUK,556,2,12
0.0,0.0,45.0,L2,UUK,A20,556,2,10
0.0,0.0,45.0,L2,UUK,A20,556,2,11
0.0,0.0,45.0,L2,UUK,A20,556,2,12
0.0,0.0,45.0,UA,BWI,IAD,626,1,8
0.0,0.0,45.0,UA,BWI,IAD,887,1,8
0.0,0.0,46.0,7S,BKC,DRG,412,2,1
0.0,0.0,46.0,7S,BKC,DRG,412,2,2
0.0,0.0,46.0,7S,BKC,DRG,412,2,3
0.0,0.0,46.0,7S,BKC,DRG,412,2,4
0.0,0.0,46.0,7S,BKC,DRG,412,2,5
0.0,0.0,46.0,7S,BKC,DRG,412,2,6
0.0,0.0,46.0,7S,BKC,DRG,412,2,7
0.0,0.0,46.0,7S,BKC,DRG,412,2,8
0.0,0.0,46.0,7S,BKC,DRG,412,2,9
0.0,0.0,46.0,7S,BKC,DRG,412,2,10
0.0,0.0,46.0,7S,BKC,DRG,412,2,11
0.0,0.0,46.0,7S,BKC,DRG,412,2,12
0.0,0.0,46.0,7S,DRG,BKC,412,2,1
0.0,0.0,46.0,7S,DRG,BKC,412,2,4
0.0,0.0,46.0,7S,DRG,BKC,412,2,6
0.0,0.0,46.0,7S,DRG,BKC,412,2,7
0.0,0.0,46.0,7S,DRG,BKC,412,2,8
0.0,0.0,46.0,7S,DRG,BKC,412,2,9
0.0,0.0,46.0,7S,DRG,BKC,412,2,10
0.0,0.0,46.0,7S,DRG,BKC,412,2,11
0.0,0.0,46.0,7S,DRG,BKC,412,2,12
0.0,0.0,46.0,FX,MTH,EYW,416,2,4
0.0,0.0,46.0,FX,MTH,EYW,416,2,7
0.0,0.0,46.0,FX,MTH,EYW,416,2,10
0.0,0.0,46.0,FX,SWW,ABI,416,2,3
0.0,0.0,46.0,FX,SWW,ABI,416,2,9
0.0,0.0,46.0,KO,SNP,STG,405,2,1
0.0,0.0,46.0,KO,SNP,STG,405,2,2
0.0,0.0,46.0,KO,SNP,STG,405,2,3
0.0,0.0,46.0,KO,SNP,STG,405,2,4
0.0,0.0,46.0,KO,SNP,STG,405,2,5
0.0,0.0,46.0,KO,SNP,STG,405,2,6
0.0,0.0,46.0,KO,SNP,STG,405,2,7
0.0,0.0,46.0,KO,SNP,STG,405,2,8
0.0,0.0,46.0,KO,SNP,STG,405,2,9
0.0,0.0,46.0,KO,SNP,STG,405,2,10
0.0,0.0,46.0,KO,SNP,STG,405,2,11
0.0,0.0,46.0,KO,SNP,STG,405,2,12
0.0,0.0,46.0,KO,STG,SNP,405,2,1
0.0,0.0,46.0,KO,STG,SNP,405,2,4
0.0,0.0,46.0,KO,STG,SNP,405,2,11
0.0,0.0,47.0,5X,LAX,ONT,622,2,12
0.0,0.0,47.0,5X,LAX,ONT,626,2,2
0.0,0.0,47.0,5X,LAX,ONT,626,2,3
0.0,0.0,47.0,5X,LAX,ONT,626,2,11
0.0,0.0,47.0,5X,LAX,ONT,626,2,12
0.0,0.0,47.0,5X,LAX,ONT,691,2,12
0.0,0.0,47.0,5X,LAX,ONT,819,2,2
0.0,0.0,47.0,5X,LAX,ONT,821,2,11
0.0,0.0,47.0,5X,ONT,LAX,622,2,3
0.0,0.0,47.0,5X,ONT,LAX,622,2,4
0.0,0.0,47.0,5X,ONT,LAX,622,2,5
0.0,0.0,47.0,5X,ONT,LAX,622,2,6
0.0,0.0,47.0,5X,ONT,LAX,622,2,7
0.0,0.0,47.0,5X,ONT,LAX,626,2,2
0.0,0.0,47.0,5X,ONT,LAX,691,2,6
0.0,0.0,47.0,8C,LAX,ONT,626,2,7
0.0,0.0,47.0,8C,LAX,ONT,626,2,8
0.0,0.0,47.0,AMQ,YIP,TOL,635,2,2
0.0,0.0,47.0,EM,OTH,RBG,416,2,1
0.0,0.0,47.0,EM,OTH,RBG,416,2,2
0.0,0.0,47.0,EM,OTH,RBG,416,2,3
0.0,0.0,47.0,EM,OTH,RBG,416,2,4
0.0,0.0,47.0,EM,OTH,RBG,416,2,5
0.0,0.0,47.0,EM,OTH,RBG,416,2,6
0.0,0.0,47.0,EM,OTH,RBG,416,2,7
0.0,0.0,47.0,EM,OTH,RBG,416,2,8
0.0,0.0,47.0,EM,OTH,RBG,416,2,9
0.0,0.0,47.0,EM,OTH,RBG,416,2,10
0.0,0.0,47.0,EM,OTH,RBG,416,2,11
0.0,0.0,47.0,EM,OTH,RBG,416,2,12
0.0,0.0,47.0,EM,RBG,OTH,416,2,1
0.0,0.0,47.0,EM,RBG,OTH,416,2,2
0.0,0.0,47.0,EM,RBG,OTH,416,2,3
0.0,0.0,47.0,EM,RBG,OTH,416,2,4
0.0,0.0,47.0,EM,RBG,OTH,416,2,5
0.0,0.0,47.0,EM,RBG,OTH,416,2,6
0.0,0.0,47.0,EM,RBG,OTH,416,2,7
0.0,0.0,47.0,EM,RBG,OTH,416,2,8
0.0,0.0,47.0,EM,RBG,OTH,416,2,9
0.0,0.0,47.0,EM,RBG,OTH,416,2,10
0.0,0.0,47.0,EM,RBG,OTH,416,2,11
0.0,0.0,47.0,EM,RBG,OTH,416,2,12
0.0,0.0,47.0,F4,CPX,SJU,131,1,3
0.0,0.0,47.0,F4,CPX,SJU,131,2,2
0.0,0.0,47.0,F4,SJU,CPX,131,1,3
0.0,0.0,47.0,F4,SJU,CPX,131,2,2
0.0,0.0,47.0,FX,LAX,ONT,626,2,8
0.0,0.0,47.0,FX,LAX,ONT,626,2,11
0.0,0.0,47.0,FX,LAX,ONT,626,2,12
0.0,0.0,47.0,FX,LAX,ONT,691,2,1
0.0,0.0,47.0,FX,LAX,ONT,691,2,5
0.0,0.0,47.0,FX,LAX,ONT,740,2,1
0.0,0.0,47.0,FX,LAX,ONT,740,2,4
0.0,0.0,47.0,FX,ONT,LAX,626,2,1
0.0,0.0,47.0,FX,ONT,LAX,626,2,4
0.0,0.0,47.0,FX,ONT,LAX,626,2,12
0.0,0.0,47.0,FX,ONT,LAX,691,2,1
0.0,0.0,47.0,FX,OTH,RBG,416,2,1
0.0,0.0,47.0,FX,OTH,RBG,416,2,2
0.0,0.0,47.0,FX,OTH,RBG,416,2,3
0.0,0.0,47.0,FX,OTH,RBG,416,2,4
0.0,0.0,47.0,FX,OTH,RBG,416,2,5
0.0,0.0,47.0,FX,OTH,RBG,416,2,6
0.0,0.0,47.0,FX,OTH,RBG,416,2,7
0.0,0.0,47.0,FX,OTH,RBG,416,2,8
0.0,0.0,47.0,FX,OTH,RBG,416,2,9
0.0,0.0,47.0,FX,OTH,RBG,416,2,10
0.0,0.0,47.0,FX,OTH,RBG,416,2,11
0.0,0.0,47.0,FX,OTH,RBG,416,2,12
0.0,0.0,47.0,FX,RBG,OTH,416,2,1
0.0,0.0,47.0,FX,RBG,OTH,416,2,2
0.0,0.0,47.0,FX,RBG,OTH,416,2,3
0.0,0.0,47.0,FX,RBG,OTH,416,2,4
0.0,0.0,47.0,FX,RBG,OTH,416,2,5
0.0,0.0,47.0,FX,RBG,OTH,416,2,6
0.0,0.0,47.0,FX,RBG,OTH,416,2,7
0.0,0.0,47.0,FX,RBG,OTH,416,2,8
0.0,0.0,47.0,FX,RBG,OTH,416,2,9
0.0,0.0,47.0,FX,RBG,OTH,416,2,10
0.0,0.0,47.0,FX,RBG,OTH,416,2,11
0.0,0.0,47.0,FX,RBG,OTH,416,2,12
0.0,0.0,47.0,KD,LAX,ONT,740,2,12
0.0,0.0,47.0,KLQ,TOL,YIP,617,2,4
0.0,0.0,47.0,KLQ,TOL,YIP,619,2,12
0.0,0.0,47.0,KLQ,TOL,YIP,715,2,2
0.0,0.0,47.0,KLQ,YIP,TOL,715,2,3
0.0,0.0,47.0,U7,TOL,YIP,655,2,2
0.0,0.0,47.0,U7,TOL,YIP,655,2,6
0.0,0.0,47.0,U7,TOL,YIP,655,2,9
0.0,0.0,47.0,U7,TOL,YIP,655,2,10
0.0,0.0,47.0,U7,YIP,TOL,655,2,2
0.0,0.0,47.0,U7,YIP,TOL,655,2,3
0.0,0.0,47.0,U7,YIP,TOL,655,2,10
0.0,0.0,47.0,U7,YIP,TOL,681,2,1
0.0,0.0,47.0,U7,YIP,TOL,681,2,3
0.0,0.0,47.0,VI,CPX,SJU,131,1,2
0.0,0.0,47.0,VI,SJU,CPX,131,1,2
0.0,0.0,48.0,7S,KVL,RDB,412,2,4
0.0,0.0,48.0,7S,OTZ,WTK,412,2,1
0.0,0.0,48.0,7S,OTZ,WTK,412,2,2
0.0,0.0,48.0,7S,OTZ,WTK,412,2,3
0.0,0.0,48.0,7S,OTZ,WTK,412,2,4
0.0,0.0,48.0,7S,OTZ,WTK,412,2,5
0.0,0.0,48.0,7S,OTZ,WTK,412,2,6
0.0,0.0,48.0,7S,OTZ,WTK,412,2,7
0.0,0.0,48.0,7S,OTZ,WTK,412,2,8
0.0,0.0,48.0,7S,OTZ,WTK,412,2,9
0.0,0.0,48.0,7S,OTZ,WTK,412,2,10
0.0,0.0,48.0,7S,OTZ,WTK,412,2,11
0.0,0.0,48.0,7S,OTZ,WTK,412,2,12
0.0,0.0,48.0,7S,RDB,KVL,412,2,4
0.0,0.0,48.0,7S,SXP,MOU,412,2,9
0.0,0.0,48.0,7S,WTK,OTZ,412,2,1
0.0,0.0,48.0,7S,WTK,OTZ,412,2,2
0.0,0.0,48.0,7S,WTK,OTZ,412,2,3
0.0,0.0,48.0,7S,WTK,OTZ,412,2,4
0.0,0.0,48.0,7S,WTK,OTZ,412,2,5
0.0,0.0,48.0,7S,WTK,OTZ,412,2,6
0.0,0.0,48.0,7S,WTK,OTZ,412,2,7
0.0,0.0,48.0,7S,WTK,OTZ,412,2,8
0.0,0.0,48.0,7S,WTK,OTZ,412,2,9
0.0,0.0,48.0,7S,WTK,OTZ,412,2,10
0.0,0.0,48.0,7S,WTK,OTZ,412,2,11
0.0,0.0,48.0,7S,WTK,OTZ,412,2,12
0.0,0.0,48.0,EM,SMX,SBA,421,2,1
0.0,0.0,48.0,FX,MVY,PVD,416,2,1
0.0,0.0,48.0,FX,MVY,PVD,416,2,2
0.0,0.0,48.0,FX,MVY,PVD,416,2,3
0.0,0.0,48.0,FX,MVY,PVD,416,2,4
0.0,0.0,48.0,FX,MVY,PVD,416,2,5
0.0,0.0,48.0,FX,MVY,PVD,416,2,6
0.0,0.0,48.0,FX,MVY,PVD,416,2,7
0.0,0.0,48.0,FX,MVY,PVD,416,2,8
0.0,0.0,48.0,FX,MVY,PVD,416,2,9
0.0,0.0,48.0,FX,MVY,PVD,416,2,10
0.0,0.0,48.0,FX,MVY,PVD,416,2,11
0.0,0.0,48.0,FX,MVY,PVD,416,2,12
0.0,0.0,48.0,FX,PVD,MVY,416,2,1
0.0,0.0,48.0,FX,PVD,MVY,416,2,2
0.0,0.0,48.0,FX,PVD,MVY,416,2,3
0.0,0.0,48.0,FX,PVD,MVY,416,2,4
0.0,0.0,48.0,FX,PVD,MVY,416,2,5
0.0,0.0,48.0,FX,PVD,MVY,416,2,6
0.0,0.0,48.0,FX,PVD,MVY,416,2,7
0.0,0.0,48.0,FX,PVD,MVY,416,2,8
0.0,0.0,48.0,FX,PVD,MVY,416,2,9
0.0,0.0,48.0,FX,PVD,MVY,416,2,10
0.0,0.0,48.0,FX,PVD,MVY,416,2,11
0.0,0.0,48.0,FX,PVD,MVY,416,2,12
0.0,0.0,48.0,FX,SMX,SBA,416,2,10
0.0,0.0,48.0,FX,SMX,SBA,416,2,12
0.0,0.0,48.0,L2,WTK,OTZ,556,2,7
0.0,0.0,49.0,7S,EEK,KUK,412,2,9
0.0,0.0,49.0,7S,KUK,EEK,412,2,10
0.0,0.0,49.0,7S,SMK,UNK,412,2,1
0.0,0.0,49.0,7S,SMK,UNK,412,2,2
0.0,0.0,49.0,7S,SMK,UNK,412,2,3
0.0,0.0,49.0,7S,SMK,UNK,412,2,4
0.0,0.0,49.0,7S,SMK,UNK,412,2,5
0.0,0.0,49.0,7S,SMK,UNK,412,2,6
0.0,0.0,49.0,7S,SMK,UNK,412,2,7
0.0,0.0,49.0,7S,SMK,UNK,412,2,8
0.0,0.0,49.0,7S,SMK,UNK,412,2,9
0.0,0.0,49.0,7S,SMK,UNK,412,2,10
0.0,0.0,49.0,7S,SMK,UNK,412,2,11
0.0,0.0,49.0,7S,SMK,UNK,412,2,12
0.0,0.0,49.0,7S,UNK,SMK,412,2,1
0.0,0.0,49.0,7S,UNK,SMK,412,2,2
0.0,0.0,49.0,7S,UNK,SMK,412,2,3
0.0,0.0,49.0,7S,UNK,SMK,412,2,4
0.0,0.0,49.0,7S,UNK,SMK,412,2,5
0.0,0.0,49.0,7S,UNK,SMK,412,2,6
0.0,0.0,49.0,7S,UNK,SMK,412,2,7
0.0,0.0,49.0,7S,UNK,SMK,412,2,8
0.0,0.0,49.0,7S,UNK,SMK,412,2,9
0.0,0.0,49.0,7S,UNK,SMK,412,2,10
0.0,0.0,49.0,7S,UNK,SMK,412,2,11
0.0,0.0,49.0,7S,UNK,SMK,412,2,12
0.0,0.0,49.0,8V,KYU,KAL,416,1,5
0.0,0.0,49.0,DL,BOS,PVD,622,1,7
0.0,0.0,49.0,FX,CIU,PLN,416,2,5
0.0,0.0,49.0,FX,CIU,PLN,416,2,12
0.0,0.0,49.0,FX,PLN,CIU,416,2,1
0.0,0.0,49.0,FX,PLN,CIU,416,2,2
0.0,0.0,49.0,FX,PLN,CIU,416,2,3
0.0,0.0,49.0,FX,PLN,CIU,416,2,4
0.0,0.0,49.0,FX,PLN,CIU,416,2,6
0.0,0.0,49.0,FX,PLN,CIU,416,2,8
0.0,0.0,50.0,7S,ANI,CKD,412,2,4
0.0,0.0,50.0,7S,ANI,CKD,412,2,12
0.0,0.0,50.0,7S,CKD,ANI,412,2,9
0.0,0.0,50.0,7S,HCR,KGX,412,2,11
0.0,0.0,50.0,7S,KWN,WTL,412,2,6
0.0,0.0,50.0,7S,KWN,WTL,412,2,9
0.0,0.0,50.0,7S,KWN,WTL,412,2,12
0.0,0.0,50.0,FX,IMT,ESC,416,2,6
0.0,0.0,51.0,7S,KTS,WAA,412,2,1
0.0,0.0,51.0,7S,KTS,WAA,412,2,11
0.0,0.0,51.0,7S,PTU,KWN,412,2,6
0.0,0.0,51.0,7S,PTU,KWN,412,2,10
0.0,0.0,51.0,7S,WAA,KTS,412,2,3
0.0,0.0,51.0,7S,WAA,KTS,412,2,4
0.0,0.0,51.0,7S,WAA,KTS,412,2,5
0.0,0.0,51.0,7S,WAA,KTS,412,2,8
0.0,0.0,51.0,7S,WAA,KTS,412,2,10
0.0,0.0,51.0,7S,WAA,KTS,412,2,11
0.0,0.0,51.0,EM,PDX,SLE,416,2,2
0.0,0.0,51.0,EM,PDX,SLE,416,2,4
0.0,0.0,51.0,EM,SLE,PDX,416,2,1
0.0,0.0,51.0,EM,SLE,PDX,416,2,2
0.0,0.0,51.0,EM,SLE,PDX,416,2,3
0.0,0.0,51.0,EM,SLE,PDX,416,2,4
0.0,0.0,51.0,EM,SLE,PDX,416,2,5
0.0,0.0,51.0,EM,SLE,PDX,416,2,6
0.0,0.0,51.0,EM,SLE,PDX,416,2,7
0.0,0.0,51.0,EM,SLE,PDX,416,2,8
0.0,0.0,51.0,EM,SLE,PDX,416,2,9
0.0,0.0,51.0,EM,SLE,PDX,416,2,10
0.0,0.0,51.0,EM,SLE,PDX,416,2,11
0.0,0.0,51.0,EM,SLE,PDX,416,2,12
0.0,0.0,51.0,FX,PDX,SLE,416,2,2
0.0,0.0,51.0,FX,PDX,SLE,416,2,4
0.0,0.0,51.0,FX,SGU,CDC,416,2,7
0.0,0.0,51.0,FX,SGU,CDC,416,2,11
0.0,0.0,51.0,FX,SLE,PDX,416,2,1
0.0,0.0,51.0,FX,SLE,PDX,416,2,2
0.0,0.0,51.0,FX,SLE,PDX,416,2,3
0.0,0.0,51.0,FX,SLE,PDX,416,2,4
0.0,0.0,51.0,FX,SLE,PDX,416,2,5
0.0,0.0,51.0,FX,SLE,PDX,416,2,6
0.0,0.0,51.0,FX,SLE,PDX,416,2,7
0.0,0.0,51.0,FX,SLE,PDX,416,2,8
0.0,0.0,51.0,FX,SLE,PDX,416,2,9
0.0,0.0,51.0,FX,SLE,PDX,416,2,10
0.0,0.0,51.0,FX,SLE,PDX,416,2,11
0.0,0.0,51.0,FX,SLE,PDX,416,2,12
0.0,0.0,51.0,U7,FNT,YIP,655,2,1
0.0,0.0,51.0,U7,FNT,YIP,655,2,3
0.0,0.0,51.0,U7,FNT,YIP,715,2,6
0.0,0.0,51.0,U7,YIP,FNT,715,2,6
0.0,0.0,52.0,7S,UNK,WBB,412,2,1
0.0,0.0,52.0,7S,UNK,WBB,412,2,2
0.0,0.0,52.0,7S,UNK,WBB,412,2,3
0.0,0.0,52.0,7S,UNK,WBB,412,2,4
0.0,0.0,52.0,7S,UNK,WBB,412,2,5
0.0,0.0,52.0,7S,UNK,WBB,412,2,6
0.0,0.0,52.0,7S,UNK,WBB,412,2,7
0.0,0.0,52.0,7S,UNK,WBB,412,2,8
0.0,0.0,52.0,7S,UNK,WBB,412,2,9
0.0,0.0,52.0,7S,UNK,WBB,412,2,10
0.0,0.0,52.0,7S,UNK,WBB,412,2,11
0.0,0.0,52.0,7S,UNK,WBB,412,2,12
0.0,0.0,52.0,7S,WBB,UNK,412,2,2
0.0,0.0,52.0,7S,WBB,UNK,412,2,3
0.0,0.0,52.0,7S,WBB,UNK,412,2,4
0.0,0.0,52.0,7S,WBB,UNK,412,2,5
0.0,0.0,52.0,7S,WBB,UNK,412,2,6
0.0,0.0,52.0,7S,WBB,UNK,412,2,7
0.0,0.0,52.0,7S,WBB,UNK,412,2,8
0.0,0.0,52.0,7S,WBB,UNK,412,2,9
0.0,0.0,52.0,7S,WBB,UNK,412,2,10
0.0,0.0,52.0,7S,WBB,UNK,412,2,11
0.0,0.0,52.0,7S,WBB,UNK,412,2,12
0.0,0.0,52.0,8V,SCC,VIK,416,1,6
0.0,0.0,53.0,F4,STX,CPX,131,1,2
0.0,0.0,54.0,5Y,ILN,CVG,614,2,9
0.0,0.0,54.0,5Y,ILN,CVG,626,2,3
0.0,0.0,54.0,7S,MYU,NME,412,2,10
0.0,0.0,54.0,7S,NME,MYU,412,2,1
0.0,0.0,54.0,7S,WLK,BKC,412,2,5
0.0,0.0,54.0,8C,CVG,ILN,626,2,7
0.0,0.0,54.0,8C,CVG,ILN,626,2,8
0.0,0.0,54.0,8C,ILN,CVG,625,2,1
0.0,0.0,54.0,8C,ILN,CVG,625,2,11
0.0,0.0,54.0,8C,ILN,CVG,626,2,3
0.0,0.0,54.0,8C,ILN,CVG,626,2,12
0.0,0.0,54.0,9K,STX,VQS,125,1,4
0.0,0.0,54.0,9K,STX,VQS,125,1,11
0.0,0.0,54.0,9K,VQS,STX,125,1,11
0.0,0.0,54.0,ABX,CVG,ILN,625,2,1
0.0,0.0,54.0,FX,CIC,RDD,416,2,2
0.0,0.0,54.0,FX,CIC,RDD,416,2,12
0.0,0.0,54.0,FX,HNL,MKK,416,2,1
0.0,0.0,54.0,FX,HNL,MKK,416,2,2
0.0,0.0,54.0,FX,HNL,MKK,416,2,3
0.0,0.0,54.0,FX,HNL,MKK,416,2,4
0.0,0.0,54.0,FX,HNL,MKK,416,2,5
0.0,0.0,54.0,FX,HNL,MKK,416,2,6
0.0,0.0,54.0,FX,HNL,MKK,416,2,7
0.0,0.0,54.0,FX,HNL,MKK,416,2,8
0.0,0.0,54.0,FX,HNL,MKK,416,2,9
0.0,0.0,54.0,FX,HNL,MKK,416,2,10
0.0,0.0,54.0,FX,HNL,MKK,416,2,11
0.0,0.0,54.0,FX,HNL,MKK,416,2,12
0.0,0.0,54.0,FX,MKK,HNL,416,2,1
0.0,0.0,54.0,FX,MKK,HNL,416,2,2
0.0,0.0,54.0,FX,MKK,HNL,416,2,3
0.0,0.0,54.0,FX,MKK,HNL,416,2,4
0.0,0.0,54.0,FX,MKK,HNL,416,2,5
0.0,0.0,54.0,FX,MKK,HNL,416,2,6
0.0,0.0,54.0,FX,MKK,HNL,416,2,7
0.0,0.0,54.0,FX,MKK,HNL,416,2,8
0.0,0.0,54.0,FX,MKK,HNL,416,2,9
0.0,0.0,54.0,FX,MKK,HNL,416,2,10
0.0,0.0,54.0,FX,MKK,HNL,416,2,11
0.0,0.0,54.0,FX,MKK,HNL,416,2,12
0.0,0.0,54.0,FX,PRB,SMX,416,2,4
0.0,0.0,54.0,FX,PRB,SMX,416,2,9
0.0,0.0,54.0,FX,PRB,SMX,416,2,10
0.0,0.0,54.0,FX,SMX,PRB,416,2,4
0.0,0.0,54.0,KO,NLG,SDP,405,2,4
0.0,0.0,55.0,7S,EEK,AKI,412,2,6
0.0,0.0,55.0,7S,GLV,SKK,412,2,2
0.0,0.0,55.0,FX,IPT,SCE,416,2,9
0.0,0.0,55.0,YX,LNK,OMA,673,1,12
0.0,0.0,56.0,5X,SWF,EWR,626,2,12
0.0,0.0,56.0,7S,WTL,KPN,412,2,9
0.0,0.0,56.0,FX,ACV,CEC,416,2,8
0.0,0.0,56.0,FX,ACV,CEC,416,2,9
0.0,0.0,56.0,FX,CEC,ACV,416,2,1
0.0,0.0,56.0,FX,CEC,ACV,416,2,2
0.0,0.0,56.0,FX,CEC,ACV,416,2,3
0.0,0.0,56.0,FX,CEC,ACV,416,2,4
0.0,0.0,56.0,FX,CEC,ACV,416,2,5
0.0,0.0,56.0,FX,CEC,ACV,416,2,6
0.0,0.0,56.0,FX,CEC,ACV,416,2,7
0.0,0.0,56.0,FX,CEC,ACV,416,2,8
0.0,0.0,56.0,FX,CEC,ACV,416,2,9
0.0,0.0,56.0,FX,CEC,ACV,416,2,10
0.0,0.0,56.0,FX,CEC,ACV,416,2,11
0.0,0.0,56.0,FX,CEC,ACV,416,2,12
0.0,0.0,56.0,FX,EWR,SWF,691,2,11
0.0,0.0,56.0,KO,KTN,KLW,405,2,1
0.0,0.0,56.0,KO,KTN,KLW,405,2,2
0.0,0.0,57.0,7S,DRG,OTZ,412,2,1
0.0,0.0,57.0,7S,DRG,OTZ,412,2,2
0.0,0.0,57.0,7S,DRG,OTZ,412,2,3
0.0,0.0,57.0,7S,DRG,OTZ,412,2,4
0.0,0.0,57.0,7S,DRG,OTZ,412,2,5
0.0,0.0,57.0,7S,DRG,OTZ,412,2,6
0.0,0.0,57.0,7S,DRG,OTZ,412,2,7
0.0,0.0,57.0,7S,DRG,OTZ,412,2,8
0.0,0.0,57.0,7S,DRG,OTZ,412,2,9
0.0,0.0,57.0,7S,DRG,OTZ,412,2,10
0.0,0.0,57.0,7S,DRG,OTZ,412,2,11
0.0,0.0,57.0,7S,DRG,OTZ,412,2,12
0.0,0.0,57.0,7S,OME,TLA,412,2,1
0.0,0.0,57.0,7S,OME,TLA,412,2,2
0.0,0.0,57.0,7S,OME,TLA,412,2,4
0.0,0.0,57.0,7S,OME,TLA,412,2,5
0.0,0.0,57.0,7S,OME,TLA,412,2,7
0.0,0.0,57.0,7S,OME,TLA,412,2,8
0.0,0.0,57.0,7S,OME,TLA,412,2,11
0.0,0.0,57.0,7S,OME,TLA,412,2,12
0.0,0.0,57.0,7S,OTZ,DRG,412,2,1
0.0,0.0,57.0,7S,OTZ,DRG,412,2,2
0.0,0.0,57.0,7S,OTZ,DRG,412,2,3
0.0,0.0,57.0,7S,OTZ,DRG,412,2,4
0.0,0.0,57.0,7S,OTZ,DRG,412,2,6
0.0,0.0,57.0,7S,OTZ,DRG,412,2,7
0.0,0.0,57.0,7S,OTZ,DRG,412,2,8
0.0,0.0,57.0,7S,OTZ,DRG,412,2,9
0.0,0.0,57.0,7S,OTZ,DRG,412,2,10
0.0,0.0,57.0,7S,OTZ,DRG,412,2,11
